post|label
@sindicalistas_marisqueros #404 Cerrar @ ADELE_ # 391 Ten cuidado con tu salud Adelita que hoy llevas diez orgas.os desde que sabes el procesamiento de Amador, cuando encarcelen al hermano del Galgo también vas a tener un squirt ? El verdadero orgasmo lo tuve cuando los franquistas de Vox perdieron 19 escaños en 2023. Ningún hombre me ha hecho sentir tanto placer. GOCÉ.|1
Periodistas comprados, obviamente declaran lo que les diga el capo|0
@alfa60 #64 Cerrar Si gobernara Feijoó se comprometería a llegar al 10% con tal de arrastrarse más ante la UE. Bien por Sánchez. Ojalá y nunca tengamos que lamentarnos. Si ocurre vas a ver la velocidad a la que el galgo de Paiporta sale corriendo y te deja tirado. Este es un tema de saber gastar (aquí no hay ni para los enfermos de ELA) y este gobierno es especialista en malgastar. Esa es la diferencia|0
@espantajo #22 Cerrar Apareció el mafioso que faltaba, el que tenía mil pruebas contra, el gobierno y por eso le sacó de la cárcel un pepejuez pero no ha aportado nibguna Pero recuerda que este mafioso es de los tuyos, de la mafia de Koldo, Ábalos, Sánchez y PSOE.|1
@Freestyler #233 Cerrar Bien entiendo que despues de las continuas mentiras de Isabel Diaz Ayuso culpando a la izquierda de meterse con su novio, es hora de que Ayuso dimita por coherencia politica? Ademas de mentir, lleva ya mas de 1 año viviendo en un atico de lujo pagado con comisiones fraudulentas de su novio, ademas beneficienadose de la venta de mascarillas en lo peor de la pandemia. DIMISION Y ELECCIONES! Es todo bulo fango y ultraizquierda, la culpa es de Pedro sanchez y su familia, que son todos unos corruptos. aplicate tu propia medicina amigo.|1
@Sociolisto #194 Cerrar Ya no se sabe que es verdad ni que es mentira con la UCO, todos los dias sale un nuevo informe, con ataques directos al PSOE, nada que toque al PP ni Vox, esta identidad esta perdiendo toda credibilidad, si todo lo que ha sacado fuera cierto, el 90% de los militantes del PSOE estarian ya en prision, pero no es el caso, asi que tengo mis dudas de la veracidad y procedencia de la informacion caotica y errada de la UCO, siento decirles que les estan tomando el pelo, Sanchez esta sereno, seguro de si mismo, confiado y trabajando por el futuro de España, le resbala lo que diga la UCO, por algo sera, no creen ustedes? Sí, por algo será. Por ejemplo, porque es un jeta de hormigón armado, que se cree que es el dueño del cortijo, y piensa que puede seguir me ándose en el plato de sopa con la más absoluta impunidad. Para eso están la UCO y los jueces, precisamente, para desmentirle.|0
No todos tienen el mismo concepto de España. Aquí hay secesionistas, pero también federalistas o incluso confederalistas. Todo tan respetable como los que creen en aquella definición falangista, pelín cursi, de la Unidad de destino en lo universal. En fin, ni durante la gloriosa época de nuestro ínclito Caudillo hubo tal unidad. Hoy, el País Vasco es 95% independiente y la presencia del estado es tan anecdótica e invisible que allí la mayoría de la gente ya ni quiere la independencia total y formal, que solo apoya el 19% de la población, según publicó este mismo diario el pasado 26-nov. No está mal así, después de tanta tragedia, pero quien quiera pelearse por la conciliación de los saldos contables que empiece cuando le de la gana.|0
P'alante|0
No pasa nada, si lo hace la extrema izquierda socialista es por el bien de la democracia y del progreso|1
Vergüenza debería darles a Rajoy y Aznar salir a la calle siquiera después del mal que han hecho...|1
Espero que ningún jugador de España se presente a jugar... por DIGNIDAD. Ya se que a los jugadores vascos se la pela. .|0
@Utopilitologo #14 Cerrar La paella Valenciana, el cocido Madrileño, la morcilla de Burgos y la pelota VASCA. Y el mejor frontón ... en Madrid.|0
España debería retirarse del partido|0
Mikel Straus, portavoz del grupo conservador en el parlamento europeo: ` Si se promulga una ley de amnistía inconstitucional solo para mantener a los socialistas en el poder, deber ser elevado a nivel europeo. El gob. de izquierda está desmantelando el Estado de Derecho, la separación de poderes y la igualdad de los españoles; es obvio que la democracia española está en peligro.|0
@MenosLamentoyMasAccion #186 Cerrar @ N0RL # 176 jajajaja, el juez Peinado, qué nivel!! de nivel nada, es un prevaricador de tres al cuarto que tendrá que cerrar la investigación antes de que la audiencia se la cierre en la narices.|0
Leer a votantes socialistas renegar de Felipe González tiene tela... Se equivocó en cosas, claro, como todos... Pero junto con Aznar puso a España en el mapa. La mayor etapa de prosperidad que hemos vivido. Nada que ver con la de ahora por mucho que nos quieran vender. Todo lo que reclama en la entrevista forma parte de la política de verdad. La de antes. La de los grandes acuerdos y las coaliciones. Lo de ahora es otra cosa. Lo de ahora es gobernar a cualquier precio. Y parece mentira que un verdadero votante de izquierdas, con ideales y convicciones firmes socialistas le compre a este PSOE los pactos con Podemos, con Sumar, con BILDU y con Puigdemont.|0
@Jacobo07 #385 Cerrar Y supongo que, durante el juicio al fiscal general, el fiscal de sala tendrá que pedir instrucciones a su jefe, es decir el acusado, sobre si posicionarse en contra o a favor del acusado... es surrealista y desquiciante... Lo que no es una suposición sino una certeza es que la defensa del golfo este la vamos a pagar todos los españoles, puesto que se encargará de ello el ministerio fiscal el cual en contra de los intereses del Estado irá a favor de los intereses del acusado. Y eso si que es indignante.|0
@CivitasHispania #77 Cerrar Aldama es el único que está haciendo algo por echar a esta panda de corruptos y desde luego le voto a él antes que a Feijóo, al menos este tiene memoria e inteligencia, espero que le salga bien su estrategia. Y tú entiendes cual es la estrategia de este sinvergüenza corrupto? A qué espera para tirar de la manta en vez de montar estos shows y pasearse por las televisiones?|1
@Hachedos0 #263 Cerrar ¡Huy, huy... qué titular más pequeñito... y en una columnita lateral! Vete a elpais y veras que no sale absolutamente nada del hermano de Pedro, de los audios, de Gallardó¿.NADA¡¡¡|0
@Santi86 #180 Cerrar @ Juanfelipe # 112 Así me gusta, que apoyes las sabores de investigación de la UCO en todos los casos que se está destapando a este gobierno sinvergüenza. Ya sabes que todo esto es la táctica del PP, ya la usó antes y Feijóo en Galicia, hacer ver que por un caso (Ábalos) y dos casitos más de nada, todo es corrupción. Es la falta de nivel y programa del PP y la mediocridad de sus líderes como Feijóo, Ayuso.....|0
Posiblemente sea la primera vez que esté de acuerdo con un delincuente: son unos sinvergüenzas.|1
esa gente nunca debería haber pisado un plató de tv, ni privada ni publica. son residuos de humanidad|1
@ADELE_ #250 Cerrar Y ahora imagínense el tamaño del titular si la procesada fuese Begoña. No cabría en la pantalla de sus ordenadores. Efectivamente. El novio de Ayuso es un particular. Pagará como todos los defraudadores, y a otra cosa. En el caso Begoña están involucrados ella, Ábalos,Koldo, Aldama, varias empresas, una universidad y un estado extranjero.|0
Los hemos pillado, otra vez. L. Díez, si se atreve a decir que puede interceder ante el Fiscal General por algo es. Naturalmente el gobierno a decir que casi ni la conoce.|0
@MrMaster #28 Cerrar Ir al 5% del presupuesto supone aceptar el guante e ir de cabeza a la IIIGM Mucho mejor dejarse invadir. Qué duda cabe...|0
@finano #18 Cerrar Vaya cara dura!!!! ELECCIONES No, elecciones todavía no, los cadáveres de Mazón todavía están calientes. Esperemos unos meses.|0
@2012pepes #582 Cerrar @ nifacha_niwoke # 527 Es aún más simple. No tiene que elegir nada. Son dos delitos distintos, cada uno con su juicio independiente. Que el fiscal sea culpable del delito o no se hubiera metido en cometerlo no habría influido en nada del juicio del presunto defraudador. Es muy fácil. El fiscal hace su trabajo, no hace política con su cargo, y deja actuar a la justicia. ¿Sabe usted que la Constitución aboga por la independencia judicial? ¿Sabe que esa norma es fundamental en todas las democracias del mundo? ???? Sabes que en España eso es una falacia, ya que este juicio es una intromisión del poder judicial en el poder político? Ya que las pruebas han demostrado que la publicación fue anterior a la nota informativa aclaratoria del fiscal, la cual es legal ya que ya era de ámbito público y mentira que el fiscal le hubiese ofrecido un trato por ser el nota informativa io de ayuso jajajjajaaj|0
@Minombreyapellido #10 Cerrar @ BM1234 # 6 A ver, que ya hemos sido invadidos por gente que no quiere integrarse, ni aprender nuestro idioma, y que están en edad militar... Ahí lo dejo 7.19 Y para mayor aberración estamos sufragando esta invasión encubierta.|1
España no debe presentarse.|0
@ADELE_ #88 Cerrar @ Repartidor # 60 Pues por lo visto la Audiencia Provincial ha condenado a El Mundo a desmentir los bulos que habían publicado sobre Silvia. Tiemblo de rabia franquista, ¿y usted? A mi que condenen a el Mundo me la trae floja. Que el gobierno de mi país sea corrupto no, independientemente de qué partido sea. No parece que pueda Vd decir lo mismo. Le pasa a todos los lobotomizados|1
En la Moncloa y en la PSOE han quitado todas las llaves de las puertas, ahora se abren cuando los corruptos del sanchismo-begoñismo dicen abrete sésamo|1
Entonces ya le podemos llamar defraudador confeso sin que nos demande?|0
Y lo peor de todo es que además de ofrecer un trato mafioso, no sabe ni hablar. Son cutres hasta para elegir interlocutores, pero luego se quejan que hay desafección de la política y se creen que los votantes somos tontos. Lo que sobran son mediocres que solo se creen la democracia cuando les interesa.|0
@Juanfelipe #187 Cerrar @ Santi86 # 180 Ya sabes que todo esto es la táctica del PP, ya la usó antes y Feijóo en Galicia, hacer ver que por un caso (Ábalos) y dos casitos más de nada, todo es corrupción. Es la falta de nivel y programa del PP y la mediocridad de sus líderes como Feijóo, Ayuso..... Bah! Tranquilo. Esa estrategia no va a cuajar. La gente no es tonta y sabe que, exceptuando a Sánchez, su familia, su gobierno, sus socios de gobierno y su partido, que están hasta las orejas de corrupción, el resto está limpio. :-)|0
Antes de la Cumbre de la OTAN en la Haya, el Capo aceptará el 5%, porque el jefe mayor (Trump), viene a la Cumbre, y no vaya hacer que le ponga arancel del 100%.|0
@DerechonaFracasada #66 Cerrar @ zagal2 # 61 Ya ha salido la DERECHITA... fantástica.... Esa que no sabe ni cuantos son....... Pues bien que te picas por cuatro verdades bien dichas. No he leído ni un comentario objetivo procedente de alguien de izquierda.|0
García Ortiz ya ha recibido un mensaje de apoyo de sanchez, dice Yo estoy bien, Aguanta, Alvaro, aguanta¡¡¡ Tú a Extremera y yo a Dominicana qué duro futuro nos ha preparado el destino ultra|0
@Demogracias #23 Cerrar @ jumielrodca # 15 los únicos desolados y desconcertados son los pobrecitos de PP y VOX que como esperaban gobernar hacieron una campaña electoral contra todos los partidos, se presentaron como los españoles de bien que van a volver a hacer una cruzada y claro cuándo los votos no salieron se tuvieron que arrastrar delante de JUNTS dándole el gustazo a Puch a mearles en la cara, desde entonces siguen arrastrándose hasta waterloo de vez en cuando prometiendo que ellos pueden hacer que los españoles de bien se traguen su vuelta a Cataluña porque se tragan lo que sea. qué película se ha visto usted?|0
@Segistobre #305 Cerrar @ Pedro_Balboa # 298 Los periodistas de El País consignaron ante un notario mensajes y llamadas que acreditan que en la mañana del 12 de marzo de 2024 un trabajador de la Fiscalía de Madrid les confirmó que los abogados de González Amador negociaban un posible pacto. Registraron ante notario que conocían un chascarrillo. El delito es hacer públicos y difundir los documentos sujeto de chascarrillo|0
@tienesrazon #245 Cerrar Mira que Dolores Delgado era mala, sectaria y corrupta porque conocía a unos jueces que se iban con menores y lo ocultó, o porque dijo que información vaginal éxito garantizado. Pero es que llegó éste y aún es peor. Seguro que Sánchez ya está buscando a otro fiscal corrupto para hacerlo Fiscal General, madre mía que degeneración de democracia con Sánchez, increíble. el ministro de justicia Rafael Catalá, José Manuel Maza, fiscal general con Rajoy, fueron reprobados en el congreso de los diputados por abrumadora mayoría, por incumplimiento grave de sus funciones al negarse a investigar al corrupto presidente ppero de Murcia e¿injerencia¿ en procedimientos judiciales en los que están investigados cargos públicos del Partido Popular.|1
Europa se esta sucicidando....CUANDO NOS QUERAMOS DESPERTAR, SERA TARDE. LA INVASION ES UN HECHO, Y NO ES ALGO CASUAL NI PROVOCADO POR GUERRAS. EN ESPAÑA TENEMOS MAS DE UN MILLON DE INMIGRANTES MARROQUIS, UNA INMENSA MAYORIA JOVENES QUE TIENEN UNAS COSTUMBRES Y UNOS HABITOS QUE NO ENCAJAN EN EUROPA---MILES DE JOVENES QUE VIENEN DE MARRUECOS, UN PAIS CON TURISMO, AGRICULTURA, PESCA, INDUSTRIA...PERO ESTOS JOVENES LO QUE BUSCAN ES EL LIBERTINAJE QUE ENCUENTRAN EN EUROPA Y QUE SU PAIS NO ADMITE|1
Pedro Sánchez lleva 40 días sin aceptar preguntas de periodistas. Y hemos conocido los audios con Ábalos, a la fontanera Leire contra jueces y la Guardia Civil, el falso atentado con bomba lapa, Conferencia de Presidentes, procesamiento del Fiscal General del Estado... y seguro que me dejo cosas.|0
El nombre de Leire Díez ya lo dio Víctor de Aldama en el programa de Ana Rosa hace meses. Esta señora y el PSOE pueden decir misa pero todos sabemos que negociaba en nombre de los de arriba. Ahora que diga misa si quiere pero no puede tapar la verdad. El PSOE se ha convertido en una mafia al servicio de capo Sánchez, eso es innegable y todo lo que están haciendo para llevarse por delante a jueces y a la UCO es delito.|0
@Segistobre #450 Cerrar Hace unas semanas el líder de Manos Limpias adelantó lo que iba a hacer este juez. No es arriesgado pensar que el juez Hurtado tenía la decisión tomada antes de empezar a investigar y la falta de pruebas no le ha supuesto un problema para seguir adelante. hoy de qué ha sido el bocata?, chopped o mortadela?|0
@Tomasone #632 Cerrar @ ADELE_ # 545 Tu no te hagas tampoco ilusiones, que en kta calle se cobra menos Oye, en serio, a ti qué tipo de educación te dieron en casa?|1
@ADELE_ #58 Cerrar @ Fractal # 36 Recuerde que eso es mentira. Amador cometió el fraude fiscal en 2021, cuando ya salía con Ayuso. Y ella mintió a todos los españoles diciendo que no había fraude fiscal alguno. Lo cual es perfectamente irrelevante, salvo para sectarios o id i otas. ¿Hizo algún negocio con la Comunidad de Madrid gracias a su novia? ¿Hay dinero público afectado? ¿Tráfico de influencias? No, ¿verdad? Hay un empresario que se deduce lo que no debe y que cuando tiene un pacto ya negociado con Hacienda, que le obliga a declararse culpable, como es habitual, alguien descubre quién es su novia, lo para y en 24 horas lo manda a los tribunales. Lo normal es que se firme un pacto porque Hacienda pierde casi el 60% de estos pleitos, pero oye ¿vas a dejar la oportunidad de atacar a un tipo porque odias a su novia?|0
Espero q Aldama saque a la luz todo lo q tenga contra estos delincuentes del gobierno sanchista.|1
A ver, rojeras, sacar a Ayuso y a Franco para tapar la corrupción que teneis......jijijiji...Venga, a disfrutar de lo votado.....jijijijiji.Venga, creo que es con V!! no se fijo..|1
¿de los más de noventa millones que ha levantado a los españolitos según la UCO y que tiene en paraisos fiscales, ha dicho algo?|0
Y porqué no amplian los días de reunión? Este País parece una broma de mal gusto!!!|0
Mientras viva con Ayuso....sabe que es INTOCABLE|0
@atarrabia #177 Cerrar Señora Ayuso y ahora que ?, tanta mentira que nos has contado respecto a su novio y por fin sale a la luz, su culpabilidad y respecto a su forma de ser, es preocupante, solo defiende al poderoso y es incapaz de solidarse con los que sufren y se alía con Trump, Netanyahu, Milei y se olvida del genocidio de Palestina, de los muertos en las residencias de ancianos muertos, no tiene ni conciencia ni corazón y luego dirá que es cristiana y católica, mala persona, solo busca el poder. Culpabilidad? Sabes lo que significa imputado? Lee.|0
La reina católica estará que hierve dentro de su tumba.|0
todo lo que toca Sánchez genera una reacción en contra y va a más.|0
Una de mis mejores decisiones fue no leer ni responder los comentarios de unoquepasTaba. Al principio lo hacía, pero después entendí su discapacidad y vi que no tenía ningún sentido. Y además nadie le responde.|0
@ADELE_ #4 Cerrar A por él! El chivato debe pagar por meterse con el novio de la nena y su dulce fraude fiscal. Y hay que triturar a los de El diario.es, que lo descubrieron todo. Qué gran manifa ayer. Estimada @ADELE: no te he visto mucho por aquí, opinando sobre la fontanera ni sobre otros casos en los que el PSOE va en caída libre. ¿Es este un patético intento de salvarle la cara a este sonrisitas? (que por cierto, últimamente mucho ya no sonríe). A Pedro Trilero tampoco le podemos pedir su opinión, porque está escondido debajo de la mesa de SU Falcon, y no responde preguntas. Por otra parte, podéis estar tranquilos en Ferraz, porque los traidores del PNV os seguirán sosteniendo, que les venís muy bien.|0
@Luisro #144 Cerrar Tan solo obedecen la voz de su amo. te refieres al abc, la razón, el mundo, okdiario, esdiario y demás bazofia abiertamente partidista?|1
@Oliver44 #11 Cerrar El primer fiscal general del Estado sentado en un banquillo. Y señoras y caballeros siguen en su cargo. Esto solo puede pasar en España. Hace tiempo que no es fiscal general del estado. Lo es del gobierno. Y destruir pruebas que te incriminan no es propio de una persona de la judicatura...en una democracia. Aún queda algún juez imparcial en este país aunque propósito de este gobierno es nombrarlos a dedo, sin pasar una oposición y que sean los fiscales los que lleven a cabo la instrucción.|0
@estoestaplagadoderojos #344 Cerrar @ ADELE_ # 155 jajajajajajajjajajja permiteme que me ria Pues claro, ríase todo lo que quiera del batacazo que se pegó Vox en julio del 23. Yo llevo dos años así.|0
Me sorprende que os sorprenda que en esa fundación haya enchufados. Que investiguen a fondo en la Diputación de Sevilla y empresas colateralees (familiares de alcaldes, exalcaldes, ......)|0
Periodista y Lo País = oxímoron|0
@ADELE_ #229 Cerrar @ ZLuis # 216 Claro, hay que convocar elecciones cada semana, hasta que salga lo que quieras tú. Las elecciones de 2023 no cuentan, hacía musha caló. No te pongas nerviosa. No hay que convocar elecciones hasta que salga lo que yo quiera, faltaría mas, pero te sigo diciendo lo mismo. Y no te vayas por los cerros de Ubeda, :)|0
@MalditosRoedores #356 Cerrar Ruiz-Jarabo director de la AEAT (1998-2001): 2º Cada vez que la AEAT cree o considera haber descubierto el uso de facturas falsas por un obligado pone en marcha una investigación en profundidad para confirmar la falsedad y especialmente para detectar la posible existencia de cualquier grupo organizado destinado a la emisión y uso de facturas falsas Nunca se cierra una investigación de este tipo sin comprobar a fondo la existencia o no del reseñado grupo y, en su caso, el conocimiento hasta la última ramificación de todos los componentes del supuesto grupo defraudador así como la identificación de todos los posibles compradores de las facturas ficticias De hecho, la relativa prontitud de la denuncia en relación con el fin del último ejercicio comprobado HACE MATERIALMENTE IMPOSIBLE QUE SE HUBIERA INVESTIGADO A LA SUPUESTA TRAMA DE COMPRAVENTA DE FACTURAS IRREALES. A lo que se ve, solo importa lo que pudiera afectar, si es que así resulta al final, a un obligado en concreto un tipejo que trabaja en libertasd digital que credibilidad tiene......................+|0
@espantajo #16 Cerrar @ Narkosindikalista # 4 Si, pero, este pepejuez, como los otros: el que pueda hacer, que haga... y Leire HIZO|0
@pagafiestas #73 Cerrar @ Orate # 49 ¿Ud lee cómo le puntúan los lectores de El Mundo?, porque no se canda de hacer el ridículo platicando como si fuera una autoridad en Derecho, cuando su alienamiento le nubla la razón. no no se canda de nada, ni tú de hacer el ridículo pagafantas.|0
@Engorros #12 Cerrar @ 0rwell_was_right # 3 Los de Wilders estan en un pais con una cultura democratica mientras que los de Orban estan en republicas exsovieticas nostalgicas de sus dictaduras; los ultras de discurso antiinmigracion son poco mas que bocingleros que se aprovechan de gente a la que timan con muchas banderitas, patrias y la negacion de que toda sociedad desarrollada necesita nutrirse de inmigracion para suplir su falta de regeneracion y falta de natalidad asi como de gente dispuesta a cubrir los trabajos que la poblacion autoctona no quiere ocupar. El BREXIT y las politicas antiinmigracion de Trump ya evidenciaron lo mucho que las sociedades desarrolladas necesitan de mano de obra inmigrante. tú donde vives campeón? Yo.vivo en Francia y la inmigración la ha destruido y va a peor ,lleva años en recesión y la mayoría de los inmigrantes no trabaja ninguno y hay una delincuencia y criminalidad propia de Siria ,80 Violaciones al.dia,asesinatos,atentados frustrados y demás ,pero el grupo de borregos asilvestrados repite lo que les cuentan|1
@GCQ #52 Cerrar Espero que fumiguen después por donde pase el elemento de la imagen desde luego, tiene cara decrépito endiablado el tipo. Recientemente ha dicho que Israel tiene que terminar el trabajo en Gaza, entre otras lindezas... todavía sigue buscando armas de destrucción masiva en Irak y a los etarras del 11-M, lleva frustrado media vida.y así es, un tipo amargado.|1
Una vergüenza más de esta gente, España nunca debería jugar contra sí misma.|0
Vamos a manifestarnos, van a arruinar España, es el fin del mundo!|0
CÁRCEL POR ROBO DE DINERO PÚBLICO|0
@heliomar #50 Cerrar @ Editora # 46 Los que cumplen con los requisitos establecidos, claro que cobran el ingreso mínimo vital. Un año de residencia legal, no superar los niveles de renta fijados y algunas carencias más en materia de viviendas, hijos, etc... Noo, ése miningreso es mayoritariamente para autónomos españoles que perdieron todo con la pandemia. Los inmigrantes cobran el triple como mínimo, pero no por ése concepto.|0
Ahora saldrán en tromba en contra del juez. Que lo juzgue un tribunal popular. Nueve españolitos elegidos por sorteo. Sí es inocente es inocente. Y sí es culpable el juez solo lo que pone son los años de talego.|0
@BELASTEGI #37 Cerrar @ zagal2 # 28 ¿Queremos? ¿Cuántos? ¿En qué consiste exactamente la verdadera democracia? ¿Cuáles son exactamente los intereses generales de los españoles? Los votos de todos los independentistas en España suman menos que los votos que obtiene VOX. Ahí los tiene bien contados. Está claro que los intereses generales de los españoles no son los de quienes quieren destruir la soberanía de la nación española, a España. La gran mayoría de los españoles, por todas las encuestas se sienten españoles y quieren a España. Cuando desde el gobierno por intereses personales de tener el poder por el poder con los 7 votos que le faltan se favorece las causas de los independentistas mediante cohecho político y a cambio de la impunidad de los enemigos de España, se está gobernando favoreciendo a unas minorías cuyos intereses e ideología son contrarios a los intereses generales de los españoles, los nacionales de España y de la democracia.|0
@Nordkapp71 #289 Cerrar @ ADELE_ # 276 ¡A ver, Fresito, que ya viene tu orgullo, no te amontones! ¿Está usted usando el Orgullo como un insulto, señor? La gente va a pensar que es usted un homófobo franquista que camina a cuatro patas. O sea, un votante de Vox.|0
@Con_tres_000 #214 Cerrar @ Havane # 198 Aguirre era fea. Y aún sigue siéndolo. Aunque no tanto como Manolita Carmena. Ya quisieran ser tan guapas como tú. ¿Te siguen llamando La momia calva en el barrio?|1
Con la nueva ley de enjuiciamiento del partido socialista , la UCO pasa a depender de la fiscalía y no de los jueces . Y de quién depende la Fiscalía ? Pues ya está ! Vamos madurando . Se investiga lo que diga el presidente y no se investiga lo que diga el presidente , a eso le llaman independencia de los poderes del Estado .|0
La señora Mucientes tiene un serio problema con las comas y las tildes. Ella tiene un cierta cantidad de comas, las coge con la mano, las tira al aire y que caigan donde quieran. Algunos párrafos son incomprensibles.|0
Quienes han contratado a semejantes parásitos, deberían de pagar los sueldos de estos de su bolsillo y cerrar la persiana. Yo, con el dinero de mis impuestos, no quiero pagar a semejantes personajes. El dinero derrochado de estos tipos, que lo gasten en los ministerios de SANIDAD Y EDUCACION.|0
Todos los enchufados siguen en la Jungla de Andalucía con el beneplácito de Juanma, no lo olvidemos. Y no olvidemos que cuando se fue al Supremo en contra de la las agencias infestadas de enchufados, la Fiscalía, dependiente de Don Mariano Rajoy Brey, los defendió. Un entre bomberos no nos pisemos la manguera. Así es el PPOE. Hasta que no lo veamos, ésto no tía arreglo|0
@yomimeconmigo #317 Cerrar Lobato fue antes de que saliera todo para dejar constancia por acta notarial de lo que le había dicho la número 2 de Bolaños. Estos 4 periodistas han ido a hacer un acta notarial que no sirve de nada, porque lo que son testigos de la defensa y eso del notario no sirve de nada Fíjate si sirve que el juez Hurtado despues de ningunearlos se ha visto obligado a llámales a declarar .|0
@Maicol #219 Cerrar @ Juanfelipe # 187, es decir, según leo en tu comentario dices que por un par de casitos de nada, no todo es corrupción en el PSOE? en serio? Y ojo, no metas al PP ahí, el PP aún siendo corrupto, que lo son, no han dilapidado jamás el Estado ni están dispuestos a desmembrar el país para seguir en la poltrona. Estamos hablando de corrupción nivel DIOS, a ver si te enteras de una vez, esa corrupción que te hará quedarte sin pensión alguna, que hará que no puedas operarte en un hospital, que hará que no puedas enviar a tus hijos a un colegio digno, leñe!. Es que no me puedo creer que tu voto valga lo que el mío por Dios Santo!. Vota a quien te de la gana menos a aquellos que hayan demostrado su corrupción de forma manifiesta PSOE, PP, PODEMOS, SUMAR, IU, etc, vota a otros co.o!. Lo digo y lo repito, táctica ya conocida del PP y sus medios para desgastar al gobierno. No hay ni por asomo la corrupción diaria y constanye del PP (con entrada de ministros del PP en prisión, del tesorero del PP, de Prrsidente de autonomía, de Presidentes de Diputación, de Alcaldes, de Consejeros autonómicos y Viceconsejeros, y la condena del PP como partido por corrupción tres veces. Aún queda el juicio de la policía patriótica del PP y 30 juicios más por hacer por hacer por corrupción. Como también que aquí mandan las sentencias, hasta que no haya condena todo es humo|0
Pues si les hablamos de las dotaciones financieras para los proyectos emprendedores en un país de adocenados, lo flipan. Pero nada.... siempre será mejor gastarse cientos de millones en traer MENAS para que un nada desdeñable porcentaje de ellos refuercen las estructuras del tráfico de drogas.|0
Palante|0
¡¡¡Bellezón!!!|0
Desde las cloacas del sanchismo haciendo lo que mejor saben.|0
@El_futuro_ya_paso #83 Cerrar @ in99 # 54 yo creo que no, además creo que lo que dice usted es una auténtica tontería. da igual. Se gun la presidenta todo lo arreglamos con las cañitas. Borderline, lo siguiente.|1
@ADELE_ #146 Cerrar @ Colectivo # 130 A usted no hay que obligarle mucho para votar a la ultraderecha, señor. hola amiga, ya te dieron los papeles?|0
¡Que vergüenza! No quiero ni vascos ni catalanes en España. Fuera YA!!|1
Como es posible que el ente público emita esto. Siento vergüenza de que ese bodrio y personajes nos represente como español típico. No me extraña que los catalanes digan que no son españoles.|0
@Segistobre #53 Cerrar Parece que el pacto del defraudador confeso lo conocía ya toda España antes que el FGE. por eso la fiscal amiguita de Alvarone decía que habría que publicar la nota con algo de cianuro...los rojeras estáis pidiendo a gritos otra guerra civil, y al final, la tendréis.|1
@PostMarxistaequivocado #45 Cerrar Aquí no hay noticia; lo que haya hecho lo hizo sin contar con la presidenta (no como Begoña y Pedrito), además, es un caso de un particular... no entiendo escándalo mediático Pues si no hay noticia, que la oculten. ¿verdad que sí?|0
@pedro28 #322 Cerrar Lo País, hace años que dejé de leer un periodico que su credibilidad me parece la misma que la de Sánchez. lo cope lo mundo lo abc lo confidencial lo Telemadrid es lo q ve usted, lee y escucha usted no?. Jajajaja|0
@ADELE_ #56 Cerrar @ dabalearrozalazorraelabad # 38 Pues si tiene usted alguna prueba de que el fiscal fue el responsable de la filtración, pásesela al Supremo. Porque de momento no tienen ninguna. Si Adelita se fuera con otro...... Adelita, necesitas un curso de comprensión lectora. Pruebas no hay? Hija, hijo o hije, lee el auto del supremo despacito o pide a un chavalín de 10 años que te lo explique.|0
@Eyeblue #1 Cerrar Si es lo que tienen los gobiernos comunistas bolivarianos que hacen subir la Bolsa. @Lorne1 #2 Cerrar Gracias, Pedro Sánchez. @N0RL #8 Cerrar Enhorabuena España! Enhorabuena al mejor gobierno de la historia. Nos podeis explicar que medidas de Pedro Sanchez son las que han hecho subir el IBEX? Os esperamos por favor jajajaja @Quetevotetxapapote #10 Cerrar Si los empresarios tuvieran un poco de inteligencia, votarían sin dudar a Pedro Sánchez y lo recomendarían. Con él tenemos la mejor etapa económica de la Historia de España.|0
Yo les dejaría ganar por incomparecencia.|0
@HartoDeTantoTonto #514 Cerrar @ Segistobre # 488 Los zurdos no dais para más, si la pareja de la Sr. Ayuso tiene que ir a la cárcel que vaya y si el fiscal lamebotas de Sánchez, tiene que ir que vaya, esa es la diferencia con los votontos de falconeti, que muchos estamos contra cualquier corrupción y vosotros solo contra la resto de partidos y perdonáis la de vuestros amos. no puedes comprar ambos delitos. Uno te ha metido la mano al bolsillo y el otro se lo ha contado al resto. Hay que ser estúpido para apoyar al primero.|0
Señores, ES INCREIBLE LO QUE ESTAMOS VIENDO, es surrealista, .... como Sánchez y sus asesores, con Zapatero a la cabeza, PRETENDEN METER EL CHAVISMO en la misma Europa a lis ojos de la Unión Europea, DESCARADAMENTE y como una auténtica mafia conculcsbdo groseramente el Estado de Derecho y haciéndose de todos los estamentos AL ESTILO DE MADURO, .... repito, ésto es surrealista.|0
Alguien se cree lo que han declarado estos  periodistas?|0
@Schrodinger #19 Cerrar Qué vergüenza de Tribunal Supremo! Esto hace mucho daño a esta democracia, aunque a la derecha os dé exactamente igual. Que los dioses le conserven la optimista visión que tiene usted de la realidad española.|0
...Feminista. Educando en igualdad... Osea, vividora de lo público y si es posible robando igual que todos. Y luego presumirá de educadora... ¿De qué? ¿De futuros mafiosos totalitarios? Mucho feminismo, pero al final a hacer el trabajo sucio del jefe a cambio de lo que sea, mientras el no se pringa. Feminismo así no quiero.|0
Que espectáculo más vergonzoso, en la línea de los que nos gobiernan. Lamentable.|0
