Melvin_Udall|En las cloacas infinitas del PSOE se crian toda clase de ejemplares anti democráticos, sin moral, sin escrúpulos, al servicio de su p amo, dispuestos a destrozar la vida de quien sea, jueces, policías, periodistas, para perpetuarse en el sillón. Si esto no es ya una dictadura nos falta realmente a poco.
Eddystone|Anacleta Agenta Secreta...
easptr|@seiya1977 #64 Cerrar @ PAUS # 44 Manifestarse no sirve absolutamente de nada porque los medio "oficiales" dirán que acudieron 5000 personas aunque esté todo Madrid en la calle. Tienen que abrir los ojos de una vez los siete millones de votantes socialistas y ver que no todo vale pero claro, esto es muy complicado. También deberían revolverse internamente los Page, Lambán Lobato, etc y hacer un frente común. Si empieza a haber grietas por dentro quizás el jarrón acabe rompiéndose. Cierre patronal indefinido hasta que caiga el gobierno.
easptr|Esta señora no tendría que estar detenida e interrogada ya?
Nekanes|Oyéndola hablar es la tipa del Vale !! Entiendo que es cosa del psoe donde todo vale
Juanfelipe|Cuando la UCO informó por 2 veces al juez Peinado de que en lo de la mujer de Sánchez no había nada delictivo, el PP se metió con la UCO y cientos de comentarios en este foro de seguidores de la derecha decían aquello de "de quién depende la UCO, pues eso". Ahora al revés, jajaja. Tremendo
seiya1977|@PAUS #56 Cerrar @ seiya1977 # 39 Pues yo lo dudo. Nadie va a dar la cara por estos sin vergüenzas. Salir a la calle a defender a Sánchez y su panda de mafiosos es jugarte una colleja. Todos los que reciben paguitas o tienen algo que tapar. El cambio de régimen les puede incomodar y créeme que son muchos.
Mafia_Socialista|Ya somos una sucursal VENEZOLANA. Gracias Felonipe por tus servicios a España.
Mafia_Socialista|Felonipe ¿y tu que vas a hacer?...¿nada no?.
Juanfelipe|@ThePlayer #55 Cerrar ¿Es el de los Morancos? jajaja muy bueno
Juanfelipe|Esta mujer es totalmente el prototipo de agente de los servicios sectetos jajaja
Mafia_Socialista|Tenemos un estado fallido, corrupto y totalitario al estilo Venezolano con ciudadanos súbditos anestesiados ... y una jefatura del estado que juró en falso defender la constitución y la unidad territorial y se comporta como un mero títere del gobierno corrupto. Con este panorama y la inminente nacionalización de extranjeros a cambio de votos las espectativas son muy muy pesimistas.
PAUS|@Romrom #16 Cerrar Estoy seguro de que esta fontanera del PSOE quería cargarse al Teniente Coronel de la UCO por su cuenta propia y sin haberlo consultado, ni pedido permiso, ni comentado con aquellos para quienes trabaja, ni recibido instrucción alguna y sin conocimiento por parte de sanchez (como no lo tenía con el enchufe del hermano) ni de bolaños. Es una persona que iba por libre y en el PSOE no sabían nada, ni lo consentían, ni lo compartían. Es más, seguro que sanchez da instrucciones al fiscal general y a la abogacía del Estado para querellarse contra ella, por conspirar contra las fuerzas y cuerpos de seguridad del Estado. Espero ansioso que hoy mismo dé una rueda de prensa para explicar todo esto No se lo cree ni usted. Está tía no tiene la posibilidad de llegar a esas personas si no es con ayuda.
seiya1977|@PAUS #44 Cerrar @ elamargado # 33 Ya. Pero luego hay manifestaciones y todos, ay es que tengo una fiesta. Uy yo imposible que tengo a los niños etc. A mi también me va de qlo pasar la mañana de pie en una manifestación. Y sin embargo voy. Qué menos. Precisamente voy por los hijos. Por su futuro. Manifestarse no sirve absolutamente de nada porque los medio "oficiales" dirán que acudieron 5000 personas aunque esté todo Madrid en la calle. Tienen que abrir los ojos de una vez los siete millones de votantes socialistas y ver que no todo vale pero claro, esto es muy complicado. También deberían revolverse internamente los Page, Lambán Lobato, etc y hacer un frente común. Si empieza a haber grietas por dentro quizás el jarrón acabe rompiéndose.
por7votoselculoroto|Otra corrupta más..! Y cuántos van ya ? Al banquillo con ella. Que cante como las óperas del hermanisimo. Y a investigar su entorno y todo el Psoe al completo. Nido de sanguijuelas y víboras en Ferraz y Moncloa.
Maxd103|Con el Leire Leire con el Leireron esto va camino de un reventón
seiya1977|@Jansiolo #38 Cerrar La cara es el espejo del superamacismo del régimen Sanchista, una transición que la humanidad ya vivió hace 100 años por otro sátrapa llamado Benito, el cual la describió como el cambio del modelo Socialista Internacional al Socialismo Nacional y que publicó en un libro junto con Giovanni Gentile y que se titula "La Dottrina del Fascismo". Espero que terminen igual.
oskarclash77|@Pato #18 Cerrar Ratas de las cloacas del gobierno y del partido, el Psoe y su eterna guerra sucia. Estáis vosotros para dar lecciones.
Chipironet|Otra enchufada, colocada a dedo en empresas públicas por la agencia de colocación Ferraz, S.L.
Diego_Valle_Cia|@Romrom #16 Cerrar Estoy seguro de que esta fontanera del PSOE quería cargarse al Teniente Coronel de la UCO por su cuenta propia y sin haberlo consultado, ni pedido permiso, ni comentado con aquellos para quienes trabaja, ni recibido instrucción alguna y sin conocimiento por parte de sanchez (como no lo tenía con el enchufe del hermano) ni de bolaños. Es una persona que iba por libre y en el PSOE no sabían nada, ni lo consentían, ni lo compartían. Es más, seguro que sanchez da instrucciones al fiscal general y a la abogacía del Estado para querellarse contra ella, por conspirar contra las fuerzas y cuerpos de seguridad del Estado. Espero ansioso que hoy mismo dé una rueda de prensa para explicar todo esto ja ja ja, de verdad te crees toda esa sarta de sandeces? Pues te lo deberias mirar.
manujey|Lo importante es el pan nuestro(suyo).. Lo cobraba ayer, lo sigue cobrando hoy, y quiere como todos seguir cobrando.
PAUS|@seiya1977 #39 Cerrar Alguien más tiene la certeza de que si el PP consigue formar gobierno en las próximas generales podemos ver de nuevo una especie de "Asalto al Capitolio" pero en España?. Pues yo lo dudo. Nadie va a dar la cara por estos sin vergüenzas. Salir a la calle a defender a Sánchez y su panda de mafiosos es jugarte una colleja.
ThePlayer|¿Es el de los Morancos?
PAUS|Audios demoledores. Está señora debe ser arrestada inmediatamente
Valcibion|Cada día me cuesta más distinguir PSOE de maldad.
PAUS|Todo lo que dijo Aldama se está confirmando. Ojo con lo de Delsy que eso si que debe ser tela. Como para que nos echen de Europa. Me juego la mano a que a España está sosteniendo al régimen de Maduro. Pero seguro vaya.
CRN|Camino de Venezuela, muy socialista todo
PAUS|Da igual si esta sinvergüenza no cobraba del PSOE. Peor. Porque ni siquiera pagan a sus matones. Le colocan en puestos públicos como a Jésica para que encima le paguemos la nómina a esta bruja vizca.
valenciano543|Qué triste pasar de ser fontanera del PSOE a "esa persona de la que me habla"
PAUS|Absolutamente impresentable. Todo mi apoyo a la UCO. Estamos todos con vosotros. Esta gente del gobierno es una banda criminal.
Paisdeandovas|Igual que la camorra y la cosa nostra la pedretta tiene en nómina a toda la familia de sus sinvergüenzas
Krishnamurti_98|Pájara. En sentido literal y figurado.
Makanaki10|Esta tipa es el perfil perfecto de charo: socialista, se cree en posesión de la verdad y, por tanto, legitimada para imponer su voluntad a los demás (es, si se fijan, el mismo principio que el de los integristas islámicos), frentista, ignorante (y orgullosa de ser ignorante), con aires de grandeza...en fin, un primor.
PAUS|@elamargado #33 Cerrar @ AndresOD # 5 " salir a la calle??? Totalmente de acuerdo contigo. Pero claro quien pone el cascabel al gato!!! Tu! Yo!! Y sanchez se descojona de todos! Se ríe de nuestra cara! Se acuesta feliz todos los días! Aquí ni oposición, ni el rey ( que esta aquí para defender y proteger a los españoles)aquí es todo comentarios, críticas,etc..aquí NO SE MUEVE NADIE!! ni intelectuales, ni artistas,deportistas, ni funcionarios,ni jueces,etc....Sanchez lo tiene bien atado! Sálvese quien pueda! Ya. Pero luego hay manifestaciones y todos, ay es que tengo una fiesta. Uy yo imposible que tengo a los niños etc. A mi también me va de qlo pasar la mañana de pie en una manifestación. Y sin embargo voy. Qué menos. Precisamente voy por los hijos. Por su futuro.
loqueyotediga|Y que caras de malos tienen todos
Atentoalajugada|Hay que ver la fijación de estas marxistas con la Democracia Popular
solsol|Esta preciosidad pronto estará también "aforrada"
Igi|Lo que se está viendo es que no es un pequeño caso aislado, sino que parece que toda la cúpula del PSOE está involucrada en corrupción a gran escala en varias CCAA, disputaciones, ministerios y gobierno central. No me extraña que el número uno hiciera defensa cerrada de todos, sabe lo que hay lo que supone para él (a él le da igual el PSOE)
seiya1977|Alguien más tiene la certeza de que si el PP consigue formar gobierno en las próximas generales podemos ver de nuevo una especie de "Asalto al Capitolio" pero en España?.
Jansiolo|La cara es el espejo del superamacismo del régimen Sanchista, una transición que la humanidad ya vivió hace 100 años por otro sátrapa llamado Benito, el cual la describió como el cambio del modelo Socialista Internacional al Socialismo Nacional y que publicó en un libro junto con Giovanni Gentile y que se titula "La Dottrina del Fascismo".
Indomito|Este esperpento de mujer , en todos los sentidos , mala por fuera y mala por dentro , arremetiendo contra la guardia civil . Ya han querido destruir a la prensa y a la judicatura , ahora les toca destruir la policía honrada para que esto sea la Venezuela soñada .
Milenial|Cuando el agua suena , es que corre y hay
hasta_mas_arriba|@Romrom #16 Cerrar Estoy seguro de que esta fontanera del PSOE quería cargarse al Teniente Coronel de la UCO por su cuenta propia y sin haberlo consultado, ni pedido permiso, ni comentado con aquellos para quienes trabaja, ni recibido instrucción alguna y sin conocimiento por parte de sanchez (como no lo tenía con el enchufe del hermano) ni de bolaños. Es una persona que iba por libre y en el PSOE no sabían nada, ni lo consentían, ni lo compartían. Es más, seguro que sanchez da instrucciones al fiscal general y a la abogacía del Estado para querellarse contra ella, por conspirar contra las fuerzas y cuerpos de seguridad del Estado. Espero ansioso que hoy mismo dé una rueda de prensa para explicar todo esto En serio ????
000|la cara, espejo del alma. Una mas.
elamargado|@AndresOD #5 Cerrar Hasta cuando vamos a aguantar los españoles sin salir a la calle para parar está autocracia que nos quieren imponer? " salir a la calle??? Totalmente de acuerdo contigo. Pero claro quien pone el cascabel al gato!!! Tu! Yo!! Y sanchez se descojona de todos! Se ríe de nuestra cara! Se acuesta feliz todos los días! Aquí ni oposición, ni el rey ( que esta aquí para defender y proteger a los españoles)aquí es todo comentarios, críticas,etc..aquí NO SE MUEVE NADIE!! ni intelectuales, ni artistas,deportistas, ni funcionarios,ni jueces,etc....Sanchez lo tiene bien atado! Sálvese quien pueda!
bohemi|somos masokas, aguantamos todo, pero estamos atontados son tantas cosas que si la justicia no puede , miedo nos da pues el votante de izdas no lo ve que son los que pueden decirle vayase señor Sanchez
Walden74|Atención dónde ha trabajado esta señora: ENUSA, una empresa del sector de la energía nuclear. Como se entere Pedro y la Ministra guay....Todo muy socialista.
japebe|Atención votonto, que no te engañen, esta tía, PERIODISTA NO ES, SIMPLEMENTE ES PERIOLISTA, COBRANDO DINERO PUBLICO A ES PUERTAS. DIMITE FELON, TODO EL MUNDO MIRA A MONCLOA, ESPERANDO VER ENTRAR EL CAMIÓN DE LA MUDANZA. NO TE OLVIDES, LLEVARTE EL COLCHÓN.
Minombreyapellido|@AndresOD #5 Cerrar Hasta cuando vamos a aguantar los españoles sin salir a la calle para parar está autocracia que nos quieren imponer? Hasta que nos saquen los sindicatos de izquierda a las órdenes del gobi. Es decir, nunca.
Marino2022|@LucioVoreno #1 Cerrar Como buena fontanera, una vez pillada dirá que no es encargada de nadie. Los oficiales de las SS llevaban cianuro en el hueco de una muela. Hoy con negarlo en una comisión de investigación que no vale para nada, se queda en que todo es un bulo de las derechas y tal. Un bulo volando. fontanera?, eso suena a una profesion digna, lo que hace se parece mas al sicariato. Si alguno se cae por la ventana de su casa no me sorprenderia que ella parereciera implicada.
LUVABE|Esa cara dice mucho.
Minombreyapellido|En España la corrupción tiene muchos nombres.
Minombreyapellido|La "ultraderecha" ataca de nuevo los planes de los corruptos?
Pato|Fontanera de los retretes de Moncloa y Ferraz, intentando arreglar a golpes los atascos de porquería sucia.
Mierdocracia|Tiene pinta de ser otra "honrada y trabajadora" como la Bego, quedando por determinar en qué especialidad.
Yespidrombus|El número 1 será muy guapo, pero todo lo que viene detrás en la pesoe tiene aspecto de necesitar usar zapatos con velcro, los cordones ofrecen mucha complicación
JoseGrillo|La Kolda.
Minombreyapellido|"Periodista. Feminista. Educando en igualdad. Existe el paraíso". Así que ¿esta es la verdadera culpable, y mente en la sombra, de la presunta corrupción de Cerdán? No me _Xtraña, por ella cualquier cosa... Y tiene tiene pintas de ser implacable.
omayra67|El socialismo español está mutando al fascismo, como ocurrió con el socialismo italiano de Mussolini en los años 30. Están creando una campaña de acoso y derribo contra los pocos funcionarios dignos que quedan.
Pato|Ratas de las cloacas del gobierno y del partido, el Psoe y su eterna guerra sucia.
PFG62|Respeto a la democracia? ¿Una tipa que según los audios quiere fuera de la UCO al jefe de las investigaciones? Pero lo quiere fuera con malas artes y acude para ello a un defraudador de impuestos que fue descubierto por el propio jefe de UCO. Queda claro el respeto por la democracia que tiene esta señora.
Romrom|Estoy seguro de que esta fontanera del PSOE quería cargarse al Teniente Coronel de la UCO por su cuenta propia y sin haberlo consultado, ni pedido permiso, ni comentado con aquellos para quienes trabaja, ni recibido instrucción alguna y sin conocimiento por parte de sanchez (como no lo tenía con el enchufe del hermano) ni de bolaños. Es una persona que iba por libre y en el PSOE no sabían nada, ni lo consentían, ni lo compartían. Es más, seguro que sanchez da instrucciones al fiscal general y a la abogacía del Estado para querellarse contra ella, por conspirar contra las fuerzas y cuerpos de seguridad del Estado. Espero ansioso que hoy mismo dé una rueda de prensa para explicar todo esto
Aparicio_|Vaya tipa ! .
BochornoPsoes|La maquina del fango. Aquí está.
jumielrodca|Menuda tiparraca !! ,...es capaz de hacer todo lo malo que se pueda pensar ! ,..le miras la cara y se ve el odio y guerracivilismo que tienen la gente del PSOE , ...
GotsaZap|Ella solo aporta su "granito de arena para dignificar a la democracia" ... digamos que igual estaba pensando en un granito de cianuro en el cafe del guardia civil Balas
tienesrazon|Le pido a los socialistas, por favor, que no nos tomen por tontos a los españoles una vez más. Que de una tía que ha sido vive alcaldesa con el PSOE, alto cargo de empresas públicas con el PSOE, que entra y sale de Ferraz como Pepe por su casa, que está en multitud de actos y fotos hasta con Begoña, y que es brazo derecho de Cerdán, digáis que no tiene nada que ver con el PSOE... Por favorrrrr, que a los 6 millones de españoles que os votan les gusta que les digáis tontos pues estupendo, pero un poco de respeto para los 40 millones restantes.
Elgato_Otis|Menuda PÁJARA
Pirulas3|¡¡¡Bellezón!!!
Boson|Con ese careto su pareja tiene un apellido pero que muy apropiado.
7A|Son curiosos los tentáculos de esta panda de degenerados, falsos, sociolistos... Mr Bean, Sanchescu..., esto no para de crecer.., cada día un nuevo engendro. El marioneta de falconetti otra cosa no, pero coleguitas borregos tiene...
LaVerdadTotal|La cara habla sola¿
HighHopes|Los Psoeprano. Tal cual.
Sulrog|Lo de ayer en ferraz fue como si un mafioso cualquiera fuera a una reunión de la mafia a explicar que hizo SU trabajo para mayor gloria de Al Capone. El psoe, o cualquier partido como hizo Mas Madrid con Errejon, puede hacer lo que quiera como montar una investigacion bananera pero ESO no sirve para nada y como con Errejon al final el tipo de turno salio blanqueado. Si quieren investigar como alguien uso las instituciones publicas de fiscalia y abogados del estado para conseguir informacion para DESTRUIR otro organismo publico como es la guardia civil el UNICO camino es DENUNCIARLO a la justicia ¿quien se creen los partidos nombrandose con instructores de algo legal? El problema es que en el psoe NO saben que juez les tocara porque por la parte fiscal no hay problemas con el fiscal general arrodillado al comunismo
Madison|Leire "pa alante", usando la jerga de su amigo Óscar López del PSOE. Esperemos que a Leire la sigan el resto de corruptos, empezando por el jefe.
ADELE_|Una de mis mejores decisiones fue no leer ni responder los comentarios de unoquepasTaba. Al principio lo hacía, pero después entendí su discapacidad y vi que no tenía ningún sentido. Y además nadie le responde.
pilarcardiel|Se resume en pan y circo. Solamente contemplan su ombligo y cómo perpetuarse en el poder. Mientras los problemas reales, los que nos afectan a los ciudadanos de a pié nos los comemos los ciudadanos día tras día, tras día. Recientemente una venezolana me comentaba con tristeza que no podía dar crédito que estuviese viviendo el mismo proceso que vivió en su país de nacimiento diecisiete años atrás.
Madison|Vean Horizonte, en la Cuatro. Flipante la trama que tiene montada el PSOE. Que se haya destapado lo de Leire, no hace más que confirmar todo lo que los periodistas de verdad, han descubierto.
Madison|El nombre de Leire Díez ya lo dio Víctor de Aldama en el programa de Ana Rosa hace meses. Esta señora y el PSOE pueden decir misa pero todos sabemos que negociaba en nombre de los de arriba. Ahora que diga misa si quiere pero no puede tapar la verdad. El PSOE se ha convertido en una mafia al servicio de capo Sánchez, eso es innegable y todo lo que están haciendo para llevarse por delante a jueces y a la UCO es delito.
mazgi31|¿Baja voluntaria temporal, no definitiva. Esto tiene un nombre...?
I_like_fruit|¿La baja voluntaria, dice? Jajajajajajajajajajajajajajaja Claro que sí, guapi
Lakuky|La mafia es el PSOE y Sánchez el capo di capi
